1.3203 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
24.5176 	EXP 	Created spacebar_debrief = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='spacebar_debrief', opacity=1.0, ori=0, pos=array([ 0.  , -0.35]), rgb=UNKNOWN, text="Press the 'spacebar' to continue.", units='height', win=Window(...), wrapWidth=1)
24.5232 	EXP 	window1: mouseVisible = True
24.5243 	EXP 	Created continue_box = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='continue_box', opacity=1.0, ori=0.0, pos=array([ 0. , -0.4]), size=array([0.17, 0.06]), units='height', vertices=ndarray(...), win=Window(...))
24.5286 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0.0, pos=array([ 0. , -0.4]), rgb=UNKNOWN, text='Continue', units='height', win=Window(...), wrapWidth=1)
24.5429 	EXP 	Created comment_instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='comment_instructions', opacity=1.0, ori=0.0, pos=array([0.  , 0.35]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
24.5527 	EXP 	Created final_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='final_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
24.5772 	WARNING 	t of last frame was 2854.53ms (=1/0)
24.5772 	EXP 	ageResp: autoLog = True
24.5772 	EXP 	genderResp1: autoLog = True
24.5772 	EXP 	genderResp1: markerPos = None
24.5772 	EXP 	genderResp1: styleTweaks = []
24.5772 	EXP 	genderResp1: styleTweaks = []
24.5772 	EXP 	genderResp1: styleTweaks = []
24.5772 	EXP 	genderResp1: styleTweaks = []
24.5772 	EXP 	genderResp1: contrast = 1.0
24.5772 	EXP 	genderResp1: autoLog = True
24.5772 	EXP 	genderResp2: autoLog = True
24.5772 	EXP 	edu_slider: autoLog = True
24.5772 	EXP 	edu_slider: markerPos = None
24.5772 	EXP 	edu_slider: styleTweaks = []
24.5772 	EXP 	edu_slider: styleTweaks = []
24.5772 	EXP 	edu_slider: styleTweaks = []
24.5772 	EXP 	edu_slider: styleTweaks = []
24.5772 	EXP 	edu_slider: contrast = 1.0
24.5772 	EXP 	edu_slider: autoLog = True
24.5772 	EXP 	q1_slider: autoLog = True
24.5772 	EXP 	q1_slider: markerPos = None
24.5772 	EXP 	q1_slider: styleTweaks = []
24.5772 	EXP 	q1_slider: styleTweaks = []
24.5772 	EXP 	q1_slider: styleTweaks = []
24.5772 	EXP 	q1_slider: styleTweaks = []
24.5772 	EXP 	q1_slider: contrast = 1.0
24.5772 	EXP 	q1_slider: autoLog = True
24.5772 	EXP 	q2_slider: autoLog = True
24.5772 	EXP 	q2_slider: markerPos = None
24.5772 	EXP 	q2_slider: styleTweaks = []
24.5772 	EXP 	q2_slider: styleTweaks = []
24.5772 	EXP 	q2_slider: styleTweaks = []
24.5772 	EXP 	q2_slider: styleTweaks = []
24.5772 	EXP 	q2_slider: contrast = 1.0
24.5772 	EXP 	q2_slider: autoLog = True
24.5772 	EXP 	q3_slider: autoLog = True
24.5772 	EXP 	q3_slider: markerPos = None
24.5772 	EXP 	q3_slider: styleTweaks = []
24.5772 	EXP 	q3_slider: styleTweaks = []
24.5772 	EXP 	q3_slider: styleTweaks = []
24.5772 	EXP 	q3_slider: styleTweaks = []
24.5772 	EXP 	q3_slider: contrast = 1.0
24.5772 	EXP 	q3_slider: autoLog = True
24.5772 	EXP 	q4_slider: autoLog = True
24.5772 	EXP 	q4_slider: markerPos = None
24.5772 	EXP 	q4_slider: styleTweaks = []
24.5772 	EXP 	q4_slider: styleTweaks = []
24.5772 	EXP 	q4_slider: styleTweaks = []
24.5772 	EXP 	q4_slider: styleTweaks = []
24.5772 	EXP 	q4_slider: contrast = 1.0
24.5772 	EXP 	q4_slider: autoLog = True
24.5772 	EXP 	q5_slider: autoLog = True
24.5772 	EXP 	q5_slider: markerPos = None
24.5772 	EXP 	q5_slider: styleTweaks = []
24.5772 	EXP 	q5_slider: styleTweaks = []
24.5772 	EXP 	q5_slider: styleTweaks = []
24.5772 	EXP 	q5_slider: styleTweaks = []
24.5772 	EXP 	q5_slider: contrast = 1.0
24.5772 	EXP 	q5_slider: autoLog = True
24.5772 	EXP 	slider: autoLog = True
24.5772 	EXP 	slider: markerPos = None
24.5772 	EXP 	slider: styleTweaks = []
24.5772 	EXP 	slider: styleTweaks = []
24.5772 	EXP 	slider: styleTweaks = ['triangleMarker']
24.5772 	EXP 	slider: styleTweaks = ['triangleMarker']
24.5772 	EXP 	slider: contrast = 1.0
24.5772 	EXP 	slider: autoLog = True
24.5772 	EXP 	scale_slider: autoLog = True
24.5772 	EXP 	scale_slider: markerPos = None
24.5772 	EXP 	scale_slider: styleTweaks = []
24.5772 	EXP 	scale_slider: styleTweaks = []
24.5772 	EXP 	scale_slider: styleTweaks = []
24.5772 	EXP 	scale_slider: styleTweaks = []
24.5772 	EXP 	scale_slider: contrast = 1.0
24.5772 	EXP 	scale_slider: autoLog = True
24.5772 	EXP 	textbox: autoLog = True
24.5772 	EXP 	intro_text2: autoDraw = True
28.9899 	EXP 	Created sequence: sequential, trialTypes=1, nReps=100, seed=None
28.9906 	EXP 	New trial (rep=0, index=0): None
29.0900 	DATA 	Keypress: space
29.1185 	WARNING 	t of last frame was 130.27ms (=1/7)
29.1185 	EXP 	intro_text2: autoDraw = False
29.1185 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-1.png'
29.1185 	EXP 	counter: height = 0.029999999999999995
29.1185 	EXP 	counter: height = 0.029999999999999995
29.1185 	EXP 	counter: height = 0.029999999999999995
29.1185 	EXP 	counter: text = 'Page 1 of 4'
29.1185 	EXP 	info_sheet_image: autoDraw = True
29.1185 	EXP 	counter: autoDraw = True
29.1185 	EXP 	move_text: autoDraw = True
29.1185 	EXP 	info_sheet_next: autoDraw = True
29.1949 	DATA 	Keypress: space
30.7067 	EXP 	New trial (rep=1, index=0): None
30.7942 	DATA 	Keypress: right
30.8189 	WARNING 	t of last frame was 113.75ms (=1/8)
30.8189 	EXP 	info_sheet_image: autoDraw = False
30.8189 	EXP 	counter: autoDraw = False
30.8189 	EXP 	move_text: autoDraw = False
30.8189 	EXP 	info_sheet_next: autoDraw = False
30.8189 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-2.png'
30.8189 	EXP 	counter: height = 0.029999999999999995
30.8189 	EXP 	counter: height = 0.029999999999999995
30.8189 	EXP 	counter: height = 0.029999999999999995
30.8189 	EXP 	counter: text = 'Page 2 of 4'
30.8189 	EXP 	info_sheet_image: autoDraw = True
30.8189 	EXP 	counter: autoDraw = True
30.8189 	EXP 	move_text: autoDraw = True
30.8189 	EXP 	info_sheet_next: autoDraw = True
31.9253 	WARNING 	t of last frame was 20.58ms (=1/48)
33.0406 	EXP 	New trial (rep=2, index=0): None
33.1156 	DATA 	Keypress: right
33.1373 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
33.1359 	EXP 	info_sheet_image: autoDraw = False
33.1359 	EXP 	counter: autoDraw = False
33.1359 	EXP 	move_text: autoDraw = False
33.1359 	EXP 	info_sheet_next: autoDraw = False
33.1359 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-3.png'
33.1359 	EXP 	counter: height = 0.029999999999999995
33.1359 	EXP 	counter: height = 0.029999999999999995
33.1359 	EXP 	counter: height = 0.029999999999999995
33.1359 	EXP 	counter: text = 'Page 3 of 4'
33.1359 	EXP 	info_sheet_image: autoDraw = True
33.1359 	EXP 	counter: autoDraw = True
33.1359 	EXP 	move_text: autoDraw = True
33.1359 	EXP 	info_sheet_next: autoDraw = True
35.8902 	EXP 	New trial (rep=3, index=0): None
35.9626 	DATA 	Keypress: right
35.9858 	EXP 	info_sheet_image: autoDraw = False
35.9858 	EXP 	counter: autoDraw = False
35.9858 	EXP 	move_text: autoDraw = False
35.9858 	EXP 	info_sheet_next: autoDraw = False
35.9858 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-4.png'
35.9858 	EXP 	counter: height = 0.029999999999999995
35.9858 	EXP 	counter: height = 0.029999999999999995
35.9858 	EXP 	counter: height = 0.029999999999999995
35.9858 	EXP 	counter: text = 'Page 4 of 4'
35.9858 	EXP 	info_sheet_image: autoDraw = True
35.9858 	EXP 	counter: autoDraw = True
35.9858 	EXP 	move_text: autoDraw = True
35.9858 	EXP 	info_sheet_next: autoDraw = True
37.7905 	EXP 	New trial (rep=4, index=0): None
37.8623 	DATA 	Keypress: left
37.8859 	EXP 	info_sheet_image: autoDraw = False
37.8859 	EXP 	counter: autoDraw = False
37.8859 	EXP 	move_text: autoDraw = False
37.8859 	EXP 	info_sheet_next: autoDraw = False
37.8859 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-3.png'
37.8859 	EXP 	counter: height = 0.029999999999999995
37.8859 	EXP 	counter: height = 0.029999999999999995
37.8859 	EXP 	counter: height = 0.029999999999999995
37.8859 	EXP 	counter: text = 'Page 3 of 4'
37.8859 	EXP 	info_sheet_image: autoDraw = True
37.8859 	EXP 	counter: autoDraw = True
37.8859 	EXP 	move_text: autoDraw = True
37.8859 	EXP 	info_sheet_next: autoDraw = True
38.0076 	EXP 	New trial (rep=5, index=0): None
38.0779 	DATA 	Keypress: left
38.1024 	EXP 	info_sheet_image: autoDraw = False
38.1024 	EXP 	counter: autoDraw = False
38.1024 	EXP 	move_text: autoDraw = False
38.1024 	EXP 	info_sheet_next: autoDraw = False
38.1024 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-2.png'
38.1024 	EXP 	counter: height = 0.029999999999999995
38.1024 	EXP 	counter: height = 0.029999999999999995
38.1024 	EXP 	counter: height = 0.029999999999999995
38.1024 	EXP 	counter: text = 'Page 2 of 4'
38.1024 	EXP 	info_sheet_image: autoDraw = True
38.1024 	EXP 	counter: autoDraw = True
38.1024 	EXP 	move_text: autoDraw = True
38.1024 	EXP 	info_sheet_next: autoDraw = True
38.6909 	EXP 	New trial (rep=6, index=0): None
38.7626 	DATA 	Keypress: right
38.7860 	EXP 	info_sheet_image: autoDraw = False
38.7860 	EXP 	counter: autoDraw = False
38.7860 	EXP 	move_text: autoDraw = False
38.7860 	EXP 	info_sheet_next: autoDraw = False
38.7860 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-3.png'
38.7860 	EXP 	counter: height = 0.029999999999999995
38.7860 	EXP 	counter: height = 0.029999999999999995
38.7860 	EXP 	counter: height = 0.029999999999999995
38.7860 	EXP 	counter: text = 'Page 3 of 4'
38.7860 	EXP 	info_sheet_image: autoDraw = True
38.7860 	EXP 	counter: autoDraw = True
38.7860 	EXP 	move_text: autoDraw = True
38.7860 	EXP 	info_sheet_next: autoDraw = True
38.9405 	EXP 	New trial (rep=7, index=0): None
39.0114 	DATA 	Keypress: right
39.0357 	EXP 	info_sheet_image: autoDraw = False
39.0357 	EXP 	counter: autoDraw = False
39.0357 	EXP 	move_text: autoDraw = False
39.0357 	EXP 	info_sheet_next: autoDraw = False
39.0357 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-4.png'
39.0357 	EXP 	counter: height = 0.029999999999999995
39.0357 	EXP 	counter: height = 0.029999999999999995
39.0357 	EXP 	counter: height = 0.029999999999999995
39.0357 	EXP 	counter: text = 'Page 4 of 4'
39.0357 	EXP 	info_sheet_image: autoDraw = True
39.0357 	EXP 	counter: autoDraw = True
39.0357 	EXP 	move_text: autoDraw = True
39.0357 	EXP 	info_sheet_next: autoDraw = True
39.3077 	EXP 	New trial (rep=8, index=0): None
39.3776 	DATA 	Keypress: right
39.4024 	EXP 	info_sheet_image: autoDraw = False
39.4024 	EXP 	counter: autoDraw = False
39.4024 	EXP 	move_text: autoDraw = False
39.4024 	EXP 	info_sheet_next: autoDraw = False
39.4024 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-4.png'
39.4024 	EXP 	counter: text = 'Page 4 of 4'
39.4024 	EXP 	info_sheet_image: autoDraw = True
39.4024 	EXP 	counter: autoDraw = True
39.4024 	EXP 	move_text: autoDraw = True
39.4024 	EXP 	info_sheet_next: autoDraw = True
39.7249 	EXP 	New trial (rep=9, index=0): None
39.7978 	DATA 	Keypress: left
39.8289 	EXP 	info_sheet_image: autoDraw = False
39.8289 	EXP 	counter: autoDraw = False
39.8289 	EXP 	move_text: autoDraw = False
39.8289 	EXP 	info_sheet_next: autoDraw = False
39.8289 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-3.png'
39.8289 	EXP 	counter: height = 0.029999999999999995
39.8289 	EXP 	counter: height = 0.029999999999999995
39.8289 	EXP 	counter: height = 0.029999999999999995
39.8289 	EXP 	counter: text = 'Page 3 of 4'
39.8289 	EXP 	info_sheet_image: autoDraw = True
39.8289 	EXP 	counter: autoDraw = True
39.8289 	EXP 	move_text: autoDraw = True
39.8289 	EXP 	info_sheet_next: autoDraw = True
39.8741 	EXP 	New trial (rep=10, index=0): None
39.9459 	DATA 	Keypress: left
39.9695 	EXP 	info_sheet_image: autoDraw = False
39.9695 	EXP 	counter: autoDraw = False
39.9695 	EXP 	move_text: autoDraw = False
39.9695 	EXP 	info_sheet_next: autoDraw = False
39.9695 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-2.png'
39.9695 	EXP 	counter: height = 0.029999999999999995
39.9695 	EXP 	counter: height = 0.029999999999999995
39.9695 	EXP 	counter: height = 0.029999999999999995
39.9695 	EXP 	counter: text = 'Page 2 of 4'
39.9695 	EXP 	info_sheet_image: autoDraw = True
39.9695 	EXP 	counter: autoDraw = True
39.9695 	EXP 	move_text: autoDraw = True
39.9695 	EXP 	info_sheet_next: autoDraw = True
40.0229 	EXP 	New trial (rep=11, index=0): None
40.0926 	DATA 	Keypress: left
40.1188 	EXP 	info_sheet_image: autoDraw = False
40.1188 	EXP 	counter: autoDraw = False
40.1188 	EXP 	move_text: autoDraw = False
40.1188 	EXP 	info_sheet_next: autoDraw = False
40.1188 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-1.png'
40.1188 	EXP 	counter: height = 0.029999999999999995
40.1188 	EXP 	counter: height = 0.029999999999999995
40.1188 	EXP 	counter: height = 0.029999999999999995
40.1188 	EXP 	counter: text = 'Page 1 of 4'
40.1188 	EXP 	info_sheet_image: autoDraw = True
40.1188 	EXP 	counter: autoDraw = True
40.1188 	EXP 	move_text: autoDraw = True
40.1188 	EXP 	info_sheet_next: autoDraw = True
40.1563 	EXP 	New trial (rep=12, index=0): None
40.2229 	DATA 	Keypress: left
40.2517 	EXP 	info_sheet_image: autoDraw = False
40.2517 	EXP 	counter: autoDraw = False
40.2517 	EXP 	move_text: autoDraw = False
40.2517 	EXP 	info_sheet_next: autoDraw = False
40.2517 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-1.png'
40.2517 	EXP 	counter: text = 'Page 1 of 4'
40.2517 	EXP 	info_sheet_image: autoDraw = True
40.2517 	EXP 	counter: autoDraw = True
40.2517 	EXP 	move_text: autoDraw = True
40.2517 	EXP 	info_sheet_next: autoDraw = True
40.5242 	EXP 	New trial (rep=13, index=0): None
40.5957 	DATA 	Keypress: right
40.6194 	EXP 	info_sheet_image: autoDraw = False
40.6194 	EXP 	counter: autoDraw = False
40.6194 	EXP 	move_text: autoDraw = False
40.6194 	EXP 	info_sheet_next: autoDraw = False
40.6194 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-2.png'
40.6194 	EXP 	counter: height = 0.029999999999999995
40.6194 	EXP 	counter: height = 0.029999999999999995
40.6194 	EXP 	counter: height = 0.029999999999999995
40.6194 	EXP 	counter: text = 'Page 2 of 4'
40.6194 	EXP 	info_sheet_image: autoDraw = True
40.6194 	EXP 	counter: autoDraw = True
40.6194 	EXP 	move_text: autoDraw = True
40.6194 	EXP 	info_sheet_next: autoDraw = True
40.6909 	EXP 	New trial (rep=14, index=0): None
40.7615 	DATA 	Keypress: right
40.7858 	EXP 	info_sheet_image: autoDraw = False
40.7858 	EXP 	counter: autoDraw = False
40.7858 	EXP 	move_text: autoDraw = False
40.7858 	EXP 	info_sheet_next: autoDraw = False
40.7858 	EXP 	info_sheet_image: image = 'info/A7_Project1_PIS-3.png'
40.7858 	EXP 	counter: height = 0.029999999999999995
40.7858 	EXP 	counter: height = 0.029999999999999995
40.7858 	EXP 	counter: height = 0.029999999999999995
40.7858 	EXP 	counter: text = 'Page 3 of 4'
40.7858 	EXP 	info_sheet_image: autoDraw = True
40.7858 	EXP 	counter: autoDraw = True
40.7858 	EXP 	move_text: autoDraw = True
40.7858 	EXP 	info_sheet_next: autoDraw = True
40.8407 	EXP 	New trial (rep=15, index=0): None
40.9107 	DATA 	Keypress: right
40.9356 	EXP 	info_sheet_image: autoDraw = False
40.9356 	EXP 	counter: autoDraw = False
40.9356 	EXP 	move_text: autoDraw = False
