1.1487 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
708.1468 	EXP 	slider: markerPos = 1.9708333333333332
708.1633 	EXP 	slider: markerPos = 1.9708333333333332
708.1656 	DATA 	Mouse:  Left button up, pos=(994,150)
708.1803 	EXP 	slider: markerPos = 1.9708333333333332
708.3060 	DATA 	Keypress: space
708.3161 	EXP 	New trial (rep=0, index=1): {'item_no': 77, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '17in', 'file_path': 'images/pointed_maps_images/17in.jpeg'}
708.3435 	EXP 	sentence_text: autoDraw = False
708.3435 	EXP 	image: autoDraw = False
708.3435 	EXP 	question_text: autoDraw = False
708.3435 	EXP 	slider: autoDraw = False
708.3435 	EXP 	trial_counter_text: autoDraw = False
708.3435 	EXP 	spacebar_text: autoDraw = False
708.3435 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
708.3435 	EXP 	image: image = 'images/pointed_maps_images/17in.jpeg'
708.3435 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
708.3435 	EXP 	slider: markerPos = None
708.3435 	EXP 	slider: markerPos = None
708.3435 	EXP 	trial_counter_text: height = 0.025
708.3435 	EXP 	trial_counter_text: height = 0.025
708.3435 	EXP 	trial_counter_text: height = 0.025
708.3435 	EXP 	trial_counter_text: text = 'Trial 2 of 80'
708.3435 	EXP 	sentence_text: autoDraw = True
708.3435 	EXP 	image: autoDraw = True
708.3435 	EXP 	question_text: autoDraw = True
708.3435 	EXP 	slider: autoDraw = True
708.3435 	EXP 	trial_counter_text: autoDraw = True
708.3435 	EXP 	spacebar_text: autoDraw = True
709.4694 	DATA 	Mouse: Left button down, pos=(990,146)
709.4965 	EXP 	slider: markerPos = 1.9625
709.5132 	EXP 	slider: markerPos = 1.9625
709.5301 	EXP 	slider: markerPos = 1.9625
709.5466 	EXP 	slider: markerPos = 1.9625
709.5633 	EXP 	slider: markerPos = 1.9625
709.5800 	EXP 	slider: markerPos = 1.9625
709.5964 	EXP 	slider: markerPos = 1.9625
709.5987 	DATA 	Mouse:  Left button up, pos=(990,146)
709.6134 	EXP 	slider: markerPos = 1.9625
709.7059 	DATA 	Keypress: space
709.7151 	EXP 	New trial (rep=0, index=2): {'item_no': 6, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '6cn', 'file_path': 'images/pointed_maps_images/6cn.jpeg'}
709.7393 	EXP 	sentence_text: autoDraw = False
709.7393 	EXP 	image: autoDraw = False
709.7393 	EXP 	question_text: autoDraw = False
709.7393 	EXP 	slider: autoDraw = False
709.7393 	EXP 	trial_counter_text: autoDraw = False
709.7393 	EXP 	spacebar_text: autoDraw = False
709.7393 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
709.7393 	EXP 	image: image = 'images/pointed_maps_images/6cn.jpeg'
709.7393 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
709.7393 	EXP 	slider: markerPos = None
709.7393 	EXP 	slider: markerPos = None
709.7393 	EXP 	trial_counter_text: height = 0.025
709.7393 	EXP 	trial_counter_text: height = 0.025
709.7393 	EXP 	trial_counter_text: height = 0.025
709.7393 	EXP 	trial_counter_text: text = 'Trial 3 of 80'
709.7393 	EXP 	sentence_text: autoDraw = True
709.7393 	EXP 	image: autoDraw = True
709.7393 	EXP 	question_text: autoDraw = True
709.7393 	EXP 	slider: autoDraw = True
709.7393 	EXP 	trial_counter_text: autoDraw = True
709.7393 	EXP 	spacebar_text: autoDraw = True
711.4535 	DATA 	Mouse: Left button down, pos=(815,152)
711.4800 	EXP 	slider: markerPos = 1.5979166666666667
711.4965 	EXP 	slider: markerPos = 1.5979166666666667
711.5131 	EXP 	slider: markerPos = 1.5979166666666667
711.5297 	EXP 	slider: markerPos = 1.5979166666666667
711.5513 	EXP 	slider: markerPos = 1.5979166666666667
711.5629 	EXP 	slider: markerPos = 1.5979166666666667
711.5698 	DATA 	Mouse:  Left button up, pos=(815,152)
711.5793 	EXP 	slider: markerPos = 1.5979166666666667
711.5961 	EXP 	slider: markerPos = 1.5979166666666667
711.6813 	EXP 	New trial (rep=0, index=3): {'item_no': 59, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '19cs', 'file_path': 'images/pointed_maps_images/19cs.jpeg'}
711.6965 	DATA 	Keypress: space
711.7042 	EXP 	sentence_text: autoDraw = False
711.7042 	EXP 	image: autoDraw = False
711.7042 	EXP 	question_text: autoDraw = False
711.7042 	EXP 	slider: autoDraw = False
711.7042 	EXP 	trial_counter_text: autoDraw = False
711.7042 	EXP 	spacebar_text: autoDraw = False
711.7042 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
711.7042 	EXP 	image: image = 'images/pointed_maps_images/19cs.jpeg'
711.7042 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
711.7042 	EXP 	slider: markerPos = None
711.7042 	EXP 	slider: markerPos = None
711.7042 	EXP 	trial_counter_text: height = 0.025
711.7042 	EXP 	trial_counter_text: height = 0.025
711.7042 	EXP 	trial_counter_text: height = 0.025
711.7042 	EXP 	trial_counter_text: text = 'Trial 4 of 80'
711.7042 	EXP 	sentence_text: autoDraw = True
711.7042 	EXP 	image: autoDraw = True
711.7042 	EXP 	question_text: autoDraw = True
711.7042 	EXP 	slider: autoDraw = True
711.7042 	EXP 	trial_counter_text: autoDraw = True
711.7042 	EXP 	spacebar_text: autoDraw = True
714.8323 	DATA 	Mouse: Left button down, pos=(528,140)
714.8463 	EXP 	slider: markerPos = 1.0
714.8632 	EXP 	slider: markerPos = 1.0
714.8802 	EXP 	slider: markerPos = 1.0
714.8964 	EXP 	slider: markerPos = 1.0
714.9131 	EXP 	slider: markerPos = 1.0
714.9297 	EXP 	slider: markerPos = 1.0
714.9463 	EXP 	slider: markerPos = 1.0
714.9634 	EXP 	slider: markerPos = 1.0
714.9659 	DATA 	Mouse:  Left button up, pos=(528,140)
714.9799 	EXP 	slider: markerPos = 1.0
715.3821 	EXP 	New trial (rep=0, index=4): {'item_no': 76, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '16is', 'file_path': 'images/pointed_maps_images/16is.jpeg'}
715.3990 	DATA 	Keypress: space
715.4074 	EXP 	sentence_text: autoDraw = False
715.4074 	EXP 	image: autoDraw = False
715.4074 	EXP 	question_text: autoDraw = False
715.4074 	EXP 	slider: autoDraw = False
715.4074 	EXP 	trial_counter_text: autoDraw = False
715.4074 	EXP 	spacebar_text: autoDraw = False
715.4074 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
715.4074 	EXP 	image: image = 'images/pointed_maps_images/16is.jpeg'
715.4074 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
715.4074 	EXP 	slider: markerPos = None
715.4074 	EXP 	slider: markerPos = None
715.4074 	EXP 	trial_counter_text: height = 0.025
715.4074 	EXP 	trial_counter_text: height = 0.025
715.4074 	EXP 	trial_counter_text: height = 0.025
715.4074 	EXP 	trial_counter_text: text = 'Trial 5 of 80'
715.4074 	EXP 	sentence_text: autoDraw = True
715.4074 	EXP 	image: autoDraw = True
715.4074 	EXP 	question_text: autoDraw = True
715.4074 	EXP 	slider: autoDraw = True
715.4074 	EXP 	trial_counter_text: autoDraw = True
715.4074 	EXP 	spacebar_text: autoDraw = True
718.7159 	DATA 	Mouse: Left button down, pos=(705,134)
718.7300 	EXP 	slider: markerPos = 1.36875
718.7464 	EXP 	slider: markerPos = 1.36875
718.7632 	EXP 	slider: markerPos = 1.36875
718.7799 	EXP 	slider: markerPos = 1.36875
718.7961 	EXP 	slider: markerPos = 1.36875
718.8133 	EXP 	slider: markerPos = 1.36875
718.8156 	DATA 	Mouse:  Left button up, pos=(705,134)
718.8299 	EXP 	slider: markerPos = 1.36875
718.9725 	DATA 	Keypress: space
718.9818 	EXP 	New trial (rep=0, index=5): {'item_no': 78, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '18cs', 'file_path': 'images/pointed_maps_images/18cs.jpeg'}
719.0047 	EXP 	sentence_text: autoDraw = False
719.0047 	EXP 	image: autoDraw = False
719.0047 	EXP 	question_text: autoDraw = False
719.0047 	EXP 	slider: autoDraw = False
719.0047 	EXP 	trial_counter_text: autoDraw = False
719.0047 	EXP 	spacebar_text: autoDraw = False
719.0047 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
719.0047 	EXP 	image: image = 'images/pointed_maps_images/18cs.jpeg'
719.0047 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
719.0047 	EXP 	slider: markerPos = None
719.0047 	EXP 	slider: markerPos = None
719.0047 	EXP 	trial_counter_text: height = 0.025
719.0047 	EXP 	trial_counter_text: height = 0.025
719.0047 	EXP 	trial_counter_text: height = 0.025
719.0047 	EXP 	trial_counter_text: text = 'Trial 6 of 80'
719.0047 	EXP 	sentence_text: autoDraw = True
719.0047 	EXP 	image: autoDraw = True
719.0047 	EXP 	question_text: autoDraw = True
719.0047 	EXP 	slider: autoDraw = True
719.0047 	EXP 	trial_counter_text: autoDraw = True
719.0047 	EXP 	spacebar_text: autoDraw = True
730.5662 	DATA 	Mouse: Left button down, pos=(704,136)
730.5798 	EXP 	slider: markerPos = 1.3666666666666667
730.5968 	EXP 	slider: markerPos = 1.3666666666666667
730.6133 	EXP 	slider: markerPos = 1.3666666666666667
730.6299 	EXP 	slider: markerPos = 1.3666666666666667
730.6466 	EXP 	slider: markerPos = 1.3666666666666667
730.6629 	EXP 	slider: markerPos = 1.3666666666666667
730.6697 	DATA 	Mouse:  Left button up, pos=(704,136)
730.6796 	EXP 	slider: markerPos = 1.3666666666666667
730.6966 	EXP 	slider: markerPos = 1.3666666666666667
731.6061 	DATA 	Keypress: space
731.6150 	EXP 	New trial (rep=0, index=6): {'item_no': 12, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '12in', 'file_path': 'images/pointed_maps_images/12in.jpeg'}
731.6410 	EXP 	sentence_text: autoDraw = False
731.6410 	EXP 	image: autoDraw = False
731.6410 	EXP 	question_text: autoDraw = False
731.6410 	EXP 	slider: autoDraw = False
731.6410 	EXP 	trial_counter_text: autoDraw = False
731.6410 	EXP 	spacebar_text: autoDraw = False
731.6410 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
731.6410 	EXP 	image: image = 'images/pointed_maps_images/12in.jpeg'
731.6410 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
731.6410 	EXP 	slider: markerPos = None
731.6410 	EXP 	slider: markerPos = None
731.6410 	EXP 	trial_counter_text: height = 0.025
731.6410 	EXP 	trial_counter_text: height = 0.025
731.6410 	EXP 	trial_counter_text: height = 0.025
731.6410 	EXP 	trial_counter_text: text = 'Trial 7 of 80'
731.6410 	EXP 	sentence_text: autoDraw = True
731.6410 	EXP 	image: autoDraw = True
731.6410 	EXP 	question_text: autoDraw = True
731.6410 	EXP 	slider: autoDraw = True
731.6410 	EXP 	trial_counter_text: autoDraw = True
731.6410 	EXP 	spacebar_text: autoDraw = True
819.0482 	DATA 	Mouse: Left button down, pos=(788,144)
819.0621 	EXP 	slider: markerPos = 1.5416666666666665
819.0790 	EXP 	slider: markerPos = 1.5416666666666665
819.0954 	EXP 	slider: markerPos = 1.5416666666666665
819.1124 	EXP 	slider: markerPos = 1.5416666666666665
819.1291 	EXP 	slider: markerPos = 1.5416666666666665
819.1455 	EXP 	slider: markerPos = 1.5416666666666665
819.1623 	EXP 	slider: markerPos = 1.5416666666666665
819.1791 	EXP 	slider: markerPos = 1.5416666666666665
819.1863 	DATA 	Mouse:  Left button up, pos=(788,144)
819.1956 	EXP 	slider: markerPos = 1.5416666666666665
819.2124 	EXP 	slider: markerPos = 1.5416666666666665
819.5883 	DATA 	Keypress: space
819.5971 	EXP 	New trial (rep=0, index=7): {'item_no': 49, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '9is', 'file_path': 'images/pointed_maps_images/9is.jpeg'}
819.6189 	EXP 	sentence_text: autoDraw = False
819.6189 	EXP 	image: autoDraw = False
819.6189 	EXP 	question_text: autoDraw = False
819.6189 	EXP 	slider: autoDraw = False
819.6189 	EXP 	trial_counter_text: autoDraw = False
819.6189 	EXP 	spacebar_text: autoDraw = False
819.6189 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
819.6189 	EXP 	image: image = 'images/pointed_maps_images/9is.jpeg'
819.6189 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
819.6189 	EXP 	slider: markerPos = None
819.6189 	EXP 	slider: markerPos = None
819.6189 	EXP 	trial_counter_text: height = 0.025
819.6189 	EXP 	trial_counter_text: height = 0.025
819.6189 	EXP 	trial_counter_text: height = 0.025
819.6189 	EXP 	trial_counter_text: text = 'Trial 8 of 80'
819.6189 	EXP 	sentence_text: autoDraw = True
819.6189 	EXP 	image: autoDraw = True
819.6189 	EXP 	question_text: autoDraw = True
819.6189 	EXP 	slider: autoDraw = True
819.6189 	EXP 	trial_counter_text: autoDraw = True
819.6189 	EXP 	spacebar_text: autoDraw = True
819.9192 	DATA 	Mouse: Left button down, pos=(826,143)
819.9458 	EXP 	slider: markerPos = 1.6208333333333333
819.9624 	EXP 	slider: markerPos = 1.6208333333333333
819.9792 	EXP 	slider: markerPos = 1.6208333333333333
819.9955 	EXP 	slider: markerPos = 1.6208333333333333
819.9994 	DATA 	Keypress: space
820.0125 	EXP 	slider: markerPos = 1.6208333333333333
820.0293 	EXP 	slider: markerPos = 1.6208333333333333
820.0456 	EXP 	slider: markerPos = 1.6208333333333333
820.0528 	DATA 	Mouse:  Left button up, pos=(826,143)
820.0623 	EXP 	slider: markerPos = 1.6208333333333333
820.0794 	EXP 	slider: markerPos = 1.6208333333333333
820.0819 	DATA 	Mouse: Left button down, pos=(827,143)
820.0958 	EXP 	slider: markerPos = 1.6229166666666668
820.1124 	EXP 	slider: markerPos = 1.6229166666666668
820.1288 	EXP 	slider: markerPos = 1.6229166666666668
820.1457 	EXP 	slider: markerPos = 1.6229166666666668
820.1482 	EXP 	New trial (rep=0, index=8): {'item_no': 71, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '11cn', 'file_path': 'images/pointed_maps_images/11cn.jpeg'}
820.1686 	DATA 	Keypress: space
820.1796 	EXP 	sentence_text: autoDraw = False
820.1796 	EXP 	image: autoDraw = False
820.1796 	EXP 	question_text: autoDraw = False
820.1796 	EXP 	slider: autoDraw = False
820.1796 	EXP 	trial_counter_text: autoDraw = False
820.1796 	EXP 	spacebar_text: autoDraw = False
820.1796 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
820.1796 	EXP 	image: image = 'images/pointed_maps_images/11cn.jpeg'
820.1796 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
820.1796 	EXP 	slider: markerPos = None
820.1796 	EXP 	slider: markerPos = None
820.1796 	EXP 	trial_counter_text: height = 0.025
820.1796 	EXP 	trial_counter_text: height = 0.025
820.1796 	EXP 	trial_counter_text: height = 0.025
820.1796 	EXP 	trial_counter_text: text = 'Trial 9 of 80'
820.1796 	EXP 	sentence_text: autoDraw = True
820.1796 	EXP 	image: autoDraw = True
820.1796 	EXP 	question_text: autoDraw = True
820.1796 	EXP 	slider: autoDraw = True
820.1796 	EXP 	trial_counter_text: autoDraw = True
820.1796 	EXP 	spacebar_text: autoDraw = True
820.1796 	EXP 	slider: markerPos = 1.6229166666666668
820.1897 	EXP 	slider: markerPos = 1.6229166666666668
820.2003 	EXP 	slider: markerPos = 1.6229166666666668
820.2118 	EXP 	slider: markerPos = 1.6229166666666668
820.2292 	EXP 	slider: markerPos = 1.6229166666666668
820.2462 	EXP 	slider: markerPos = 1.6229166666666668
820.2624 	EXP 	slider: markerPos = 1.6229166666666668
820.2793 	EXP 	slider: markerPos = 1.6229166666666668
820.2957 	EXP 	slider: markerPos = 1.6229166666666668
820.2995 	DATA 	Keypress: space
820.3124 	EXP 	slider: markerPos = 1.6229166666666668
820.3194 	DATA 	Mouse:  Left button up, pos=(827,143)
820.3294 	EXP 	slider: markerPos = 1.6229166666666668
820.3461 	EXP 	slider: markerPos = 1.6229166666666668
820.3810 	DATA 	Mouse: Left button down, pos=(827,143)
820.3961 	EXP 	slider: markerPos = 1.6229166666666668
820.4125 	EXP 	slider: markerPos = 1.6229166666666668
820.4293 	EXP 	slider: markerPos = 1.6229166666666668
820.4393 	DATA 	Keypress: space
820.4462 	EXP 	slider: markerPos = 1.6229166666666668
820.4484 	EXP 	New trial (rep=0, index=9): {'item_no': 1, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '1cs', 'file_path': 'images/pointed_maps_images/1cs.jpeg'}
820.4776 	EXP 	sentence_text: autoDraw = False
820.4776 	EXP 	image: autoDraw = False
820.4776 	EXP 	question_text: autoDraw = False
820.4776 	EXP 	slider: autoDraw = False
820.4776 	EXP 	trial_counter_text: autoDraw = False
820.4776 	EXP 	spacebar_text: autoDraw = False
820.4776 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
820.4776 	EXP 	image: image = 'images/pointed_maps_images/1cs.jpeg'
820.4776 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
820.4776 	EXP 	slider: markerPos = None
820.4776 	EXP 	slider: markerPos = None
820.4776 	EXP 	trial_counter_text: height = 0.025
820.4776 	EXP 	trial_counter_text: height = 0.025
820.4776 	EXP 	trial_counter_text: height = 0.025
820.4776 	EXP 	trial_counter_text: text = 'Trial 10 of 80'
820.4776 	EXP 	sentence_text: autoDraw = True
820.4776 	EXP 	image: autoDraw = True
820.4776 	EXP 	question_text: autoDraw = True
820.4776 	EXP 	slider: autoDraw = True
820.4776 	EXP 	trial_counter_text: autoDraw = True
820.4776 	EXP 	spacebar_text: autoDraw = True
820.4776 	EXP 	slider: markerPos = 1.6229166666666668
