info_sheet_loop.thisIndex,expName,file_name,textbox.text,genderResp2.text,__participant,spacebar_continue.rt,spacebar_continue_3.keys,sentence,q5_slider.response,mouse_3.x,spacebar_continue.keys,genderResp1.response,info_sheet_loop.thisRepN,next_slide_key.keys,arrow_posx,consent_loop.thisTrialN,mouse_3.leftButton,OS,q4_slider.response,instruction,spacebar_continue_7.keys,trials.thisN,spacebar_continue_7.rt,slide_text,mouse_3.midButton,frameRate,arrow_posy,scale_slider.response,trials.ran,consent_loop.thisRepN,edu_slider.response,next_slide_key.rt,consent_item,psychopyVersion,consent_loop.ran,participant,info_sheet_loop.thisN,instructions_loop.ran,spacebar_continue_3.rt,consent_key.rt,q2_slider.response,info_sheet_loop.thisTrialN,item_no,mouse_3.clicked_name,q1_slider.response,trials.thisIndex,consent_key.keys,info_sheet_loop.ran,q3_slider.response,mouse_3.y,date,mouse_3.rightButton,instructions_loop.thisN,__datetime,trials.thisRepN,slider.response,instructions_loop.thisIndex,correct_option,consent_loop.thisIndex,triangle_pos,__session,granularity,genderResp1.rt,instructions_loop.thisTrialN,slider.rt,question,file_path,ageResp.text,total_duration,__experimentName,consent_loop.thisN,trials.thisTrialN,instructions_loop.thisRepN
﻿,BZ,19cn,,,PARTICIPANT,4.903999999999996,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,6,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,79,,,78,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.0075,,NA,,,SESSION,0,,,6.708000000000027,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/19cn.jpeg,,,3rd_year_experiment,,6,
﻿,BZ,17cn,,,PARTICIPANT,3.951999999999998,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,7,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,37,,,36,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.01,,NA,,,SESSION,0,,,3.6240000000000236,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/17cn.jpeg,,,3rd_year_experiment,,7,
﻿,BZ,1is,,,PARTICIPANT,6.500999999999976,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,8,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,41,,,40,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.9925,,NA,,,SESSION,0,,,6.807999999999993,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/1is.jpeg,,,3rd_year_experiment,,8,
﻿,BZ,6is,,,PARTICIPANT,4.8870000000000005,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,9,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,26,,,25,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.825,,NA,,,SESSION,0,,,6.342999999999961,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/6is.jpeg,,,3rd_year_experiment,,9,
﻿,BZ,4in,,,PARTICIPANT,1.600999999999999,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,10,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,4,,,3,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.9425,,NA,,,SESSION,0,,,6.126999999999953,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/4in.jpeg,,,3rd_year_experiment,,10,
﻿,BZ,12cn,,,PARTICIPANT,3.1550000000000864,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,11,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,52,,,51,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.6675,,NA,,,SESSION,0,,,7.5779999999999745,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/12cn.jpeg,,,3rd_year_experiment,,11,
﻿,BZ,3is,,,PARTICIPANT,0.8519999999999754,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,12,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,3,,,2,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.99,,NA,,,SESSION,0,,,4.027000000000044,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/3is.jpeg,,,3rd_year_experiment,,12,
﻿,BZ,5in,,,PARTICIPANT,0.6169999999999618,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,13,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,65,,,64,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.7825,,NA,,,SESSION,0,,,3.87399999999991,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/5in.jpeg,,,3rd_year_experiment,,13,
﻿,BZ,6cs,,,PARTICIPANT,0.98599999999999,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,14,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,66,,,65,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.795,,NA,,,SESSION,0,,,3.5439999999999827,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/6cs.jpeg,,,3rd_year_experiment,,14,
﻿,BZ,5cs,,,PARTICIPANT,3.169999999999959,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,15,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,5,,,4,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.6724999999999999,,NA,,,SESSION,0,,,5.391999999999939,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/5cs.jpeg,,,3rd_year_experiment,,15,
﻿,BZ,16cs,,,PARTICIPANT,0.7519999999999527,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,16,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,36,,,35,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.3975,,NA,,,SESSION,0,,,3.627999999999929,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/16cs.jpeg,,,3rd_year_experiment,,16,
﻿,BZ,14is,,,PARTICIPANT,4.16700000000003,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,17,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,34,,,33,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.395,,NA,,,SESSION,0,,,5.923999999999978,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/14is.jpeg,,,3rd_year_experiment,,17,
﻿,BZ,12is,,,PARTICIPANT,1.9919999999999618,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,18,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,72,,,71,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.1475,,NA,,,SESSION,0,,,7.644999999999982,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/12is.jpeg,,,3rd_year_experiment,,18,
﻿,BZ,15cn,,,PARTICIPANT,7.552000000000021,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,19,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,75,,,74,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.0025,,NA,,,SESSION,0,,,11.12399999999991,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/15cn.jpeg,,,3rd_year_experiment,,19,
﻿,BZ,7in,,,PARTICIPANT,0.66700000000003,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,20,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,27,,,26,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.0075,,NA,,,SESSION,0,,,3.55499999999995,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/7in.jpeg,,,3rd_year_experiment,,20,
﻿,BZ,9is,,,PARTICIPANT,1.9689999999999372,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,21,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,49,,,48,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.1825,,NA,,,SESSION,0,,,4.291000000000054,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/9is.jpeg,,,3rd_year_experiment,,21,
﻿,BZ,16is,,,PARTICIPANT,1.4430000000000973,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,22,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,76,,,75,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.3975,,NA,,,SESSION,0,,,2.4220000000000255,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/16is.jpeg,,,3rd_year_experiment,,22,
﻿,BZ,19is,,,PARTICIPANT,0.9890000000000327,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,23,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,19,,,18,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.01,,NA,,,SESSION,0,,,4.274999999999977,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/19is.jpeg,,,3rd_year_experiment,,23,
﻿,BZ,5cn,,,PARTICIPANT,0.7509999999999764,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,24,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,25,,,24,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.095,,NA,,,SESSION,0,,,7.406999999999925,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/5cn.jpeg,,,3rd_year_experiment,,24,
﻿,BZ,8is,,,PARTICIPANT,5.885999999999967,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,25,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,68,,,67,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.6125,,NA,,,SESSION,0,,,9.705000000000041,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/8is.jpeg,,,3rd_year_experiment,,25,
﻿,BZ,10cs,,,PARTICIPANT,0.7580000000000382,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,26,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,70,,,69,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.945,,NA,,,SESSION,0,,,5.192000000000007,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/10cs.jpeg,,,3rd_year_experiment,,26,
﻿,BZ,3in,,,PARTICIPANT,2.08400000000006,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,27,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,23,,,22,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.8825,,NA,,,SESSION,0,,,8.756999999999948,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/3in.jpeg,,,3rd_year_experiment,,27,
﻿,BZ,10in,,,PARTICIPANT,0.6179999999999382,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,28,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,50,,,49,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.9825,,NA,,,SESSION,0,,,2.655999999999949,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/10in.jpeg,,,3rd_year_experiment,,28,
﻿,BZ,16cn,,,PARTICIPANT,0.7390000000000327,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,29,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,56,,,55,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.6425,,NA,,,SESSION,0,,,2.159999999999968,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/16cn.jpeg,,,3rd_year_experiment,,29,
﻿,BZ,14cs,,,PARTICIPANT,6.54200000000003,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,30,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,74,,,73,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.1975,,NA,,,SESSION,0,,,3.8239999999999554,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/14cs.jpeg,,,3rd_year_experiment,,30,
﻿,BZ,2in,,,PARTICIPANT,2.437000000000012,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,31,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,42,,,41,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.0675,,NA,,,SESSION,0,,,6.61099999999999,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/2in.jpeg,,,3rd_year_experiment,,31,
﻿,BZ,19in,,,PARTICIPANT,0.9840000000000373,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,32,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,39,,,38,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.9875,,NA,,,SESSION,0,,,2.7110000000000127,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/19in.jpeg,,,3rd_year_experiment,,32,
﻿,BZ,7cs,,,PARTICIPANT,1.1030000000000655,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,33,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,47,,,46,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.9975,,NA,,,SESSION,0,,,3.259999999999991,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/7cs.jpeg,,,3rd_year_experiment,,33,
﻿,BZ,14cn,,,PARTICIPANT,6.574000000000069,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,34,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,14,,,13,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.23,,NA,,,SESSION,0,,,8.706999999999994,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/14cn.jpeg,,,3rd_year_experiment,,34,
﻿,BZ,2is,,,PARTICIPANT,8.057999999999993,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,35,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,22,,,21,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.81,,NA,,,SESSION,0,,,11.211000000000013,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/2is.jpeg,,,3rd_year_experiment,,35,
﻿,BZ,18cs,,,PARTICIPANT,0.9740000000000464,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,36,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,78,,,77,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.2425,,NA,,,SESSION,0,,,2.891999999999939,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/18cs.jpeg,,,3rd_year_experiment,,36,
﻿,BZ,13in,,,PARTICIPANT,0.7849999999999682,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,37,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,73,,,72,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.6575,,NA,,,SESSION,0,,,4.809000000000083,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/13in.jpeg,,,3rd_year_experiment,,37,
﻿,BZ,13cn,,,PARTICIPANT,2.8349999999999227,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,38,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,33,,,32,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.2,,NA,,,SESSION,0,,,9.294999999999959,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/13cn.jpeg,,,3rd_year_experiment,,38,
﻿,BZ,18cn,,,PARTICIPANT,0.8869999999999436,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,39,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,18,,,17,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.1775,,NA,,,SESSION,0,,,2.439000000000078,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/18cn.jpeg,,,3rd_year_experiment,,39,
﻿,BZ,6in,,,PARTICIPANT,1.7040000000000646,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,40,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,46,,,45,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.08,,NA,,,SESSION,0,,,2.480000000000018,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/6in.jpeg,,,3rd_year_experiment,,40,
﻿,BZ,5is,,,PARTICIPANT,0.7850000000000819,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,41,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,45,,,44,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.0875,,NA,,,SESSION,0,,,2.339999999999918,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/5is.jpeg,,,3rd_year_experiment,,41,
﻿,BZ,11cn,,,PARTICIPANT,1.3240000000000691,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,42,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,71,,,70,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.0225,,NA,,,SESSION,0,,,2.7609999999999673,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/11cn.jpeg,,,3rd_year_experiment,,42,
﻿,BZ,2cs,,,PARTICIPANT,0.7680000000000291,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,43,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,62,,,61,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.945,,NA,,,SESSION,0,,,4.12600000000009,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/2cs.jpeg,,,3rd_year_experiment,,43,
﻿,BZ,10is,,,PARTICIPANT,2.5020000000000664,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,44,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,30,,,29,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.9475,,NA,,,SESSION,0,,,3.441000000000031,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/10is.jpeg,,,3rd_year_experiment,,44,
﻿,BZ,16in,,,PARTICIPANT,2.453000000000088,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,45,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,16,,,15,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.6175,,NA,,,SESSION,0,,,5.993000000000052,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/16in.jpeg,,,3rd_year_experiment,,45,
﻿,BZ,9cn,,,PARTICIPANT,0.9189999999999827,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,46,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,29,,,28,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.6325,,NA,,,SESSION,0,,,2.70900000000006,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/9cn.jpeg,,,3rd_year_experiment,,46,
﻿,BZ,14in,,,PARTICIPANT,0.7889999999999873,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,47,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,54,,,53,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.3525,,NA,,,SESSION,0,,,2.9899999999998954,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/14in.jpeg,,,3rd_year_experiment,,47,
﻿,BZ,4is,,,PARTICIPANT,1.1040000000000418,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,48,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,64,,,63,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.9425,,NA,,,SESSION,0,,,3.45799999999997,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/4is.jpeg,,,3rd_year_experiment,,48,
﻿,BZ,17cs,,,PARTICIPANT,2.1549999999999727,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,49,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,17,,,16,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.0025,,NA,,,SESSION,0,,,4.394999999999982,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/17cs.jpeg,,,3rd_year_experiment,,49,
﻿,BZ,8in,,,PARTICIPANT,0.775000000000091,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,50,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,8,,,7,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.165,,NA,,,SESSION,0,,,2.897000000000048,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/8in.jpeg,,,3rd_year_experiment,,50,
﻿,BZ,7is,,,PARTICIPANT,2.502999999999929,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,51,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,7,,,6,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.995,,NA,,,SESSION,0,,,3.5790000000000646,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/7is.jpeg,,,3rd_year_experiment,,51,
﻿,BZ,10cn,,,PARTICIPANT,0.7699999999999818,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,52,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,10,,,9,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.0075,,NA,,,SESSION,0,,,4.024999999999977,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/10cn.jpeg,,,3rd_year_experiment,,52,
﻿,BZ,17is,,,PARTICIPANT,0.6870000000000118,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,53,,,,60.02400960384206,,,1,,,,,2022.2.4,,28,,,,,,,57,,,56,,,,,03-30-2023_13h22.52.135,,,03-30-2023_13h22.33.111,0,1.0025,,NA,,,SESSION,0,,,5.0639999999999645,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/17is.jpeg,,,3rd_year_experiment,,53,
